id,eyes,ears,mouth,horn,back,tail,class,breedcount,speed
1391055,eyes-mavis,ears-owl,mouth-little-owl,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,4,61
11232969,eyes-confused,ears-bubblemaker,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,1,43
11240584,eyes-tricky,ears-inkling,mouth-mosquito,horn-caterpillars,back-snail-shell,tail-twin-tail,Bug,5,35
11251848,eyes-papi,ears-early-bird,mouth-herbivore,horn-leaf-bug,back-watering-can,tail-cattail,Plant,0,34
11276710,eyes-mavis,ears-risky-bird,mouth-toothless-bite,horn-arco,back-risky-beast,tail-twin-tail,Mech,2,48
11296411,eyes-mavis,ears-gill,mouth-piranha,horn-watermelon,back-blue-moon,tail-koi,Aquatic,0,54
11159845,eyes-clear,ears-gill,mouth-goda,horn-arco,back-balloon,tail-hare,Mech,4,51
11173216,eyes-papi,ears-rosa,mouth-goda,horn-beech,back-sandal,tail-cattail,Dusk,5,40
11173367,eyes-lucas,ears-inkling,mouth-goda,horn-arco,back-blue-moon,tail-nimo,Aquatic,4,53
9413006,eyes-mavis,ears-owl,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,Bird,4,59
11249116,eyes-confused,ears-clover,mouth-goda,horn-bumpy,back-sandal,tail-cattail,Plant,3,33
11284433,eyes-gero,ears-seaslug,mouth-catfish,horn-bumpy,back-scarab,tail-cottontail,Dusk,4,50
9055628,eyes-cucumber-slice,ears-clover,mouth-serious,horn-cactus,back-watering-can,tail-cattail,Plant,5,31
9198634,eyes-mavis,ears-peace-maker,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,Bird,6,59
9297283,eyes-robin,ears-gill,mouth-nut-cracker,horn-arco,back-hero,tail-nut-cracker,Mech,5,49
11077524,eyes-telescope,ears-gill,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,4,52
11264387,eyes-blossom,ears-rosa,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,2,39
11279152,eyes-confused,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Dusk,3,40
11020777,eyes-mavis,ears-curly,mouth-nut-cracker,horn-arco,back-balloon,tail-nut-cracker,Mech,4,51
11232849,eyes-confused,ears-clover,mouth-herbivore,horn-leaf-bug,back-pumpkin,tail-cattail,Plant,0,31
11241196,eyes-clear,ears-curly,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,2,57
375394,eyes-mavis,ears-pink-cheek,mouth-little-owl,horn-eggshell,back-pigeon-post,tail-post-fight,Bird,4,61
10927307,eyes-confused,ears-leafy,mouth-serious,horn-cactus,back-pumpkin,tail-cattail,Plant,0,31
11068023,eyes-mavis,ears-seaslug,mouth-nut-cracker,horn-arco,back-hero,tail-nut-cracker,Mech,3,49
11127611,eyes-telescope,ears-gill,mouth-piranha,horn-arco,back-blue-moon,tail-nimo,Aquatic,4,55
11195743,eyes-papi,ears-lotus,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,4,32
11200246,eyes-nerdy,ears-lotus,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,4,39
11225153,eyes-papi,ears-small-frill,mouth-pincer,horn-parasite,back-sandal,tail-fish-snack,Bug,2,32
11226022,eyes-scar,ears-hollow,mouth-pincer,horn-parasite,back-scarab,tail-fish-snack,Bug,2,32
11249194,eyes-lucas,ears-nimo,mouth-piranha,horn-pocky,back-balloon,tail-koi,Aquatic,2,55
11251782,eyes-gecko,ears-sakura,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,2,41
11256912,eyes-telescope,ears-gill,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,2,61
11270915,eyes-tricky,ears-curved-spine,mouth-mosquito,horn-parasite,back-snail-shell,tail-cottontail,Bug,5,34
11036179,eyes-clear,ears-inkling,mouth-risky-fish,horn-arco,back-risky-beast,tail-nimo,Aquatic,4,53
11110299,eyes-papi,ears-rosa,mouth-serious,horn-beech,back-sandal,tail-cattail,Plant,3,31
11230090,eyes-nerdy,ears-curved-spine,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,2,40
10915774,eyes-gero,ears-curly,mouth-nut-cracker,horn-arco,back-hero,tail-nut-cracker,Mech,4,49
10918292,eyes-clear,ears-inkling,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,6,57
10928631,eyes-cucumber-slice,ears-clover,mouth-serious,horn-cactus,back-watering-can,tail-cattail,Plant,3,31
11231543,eyes-sleepless,ears-friezard,mouth-toothless-bite,horn-dual-blade,back-risky-beast,tail-twin-tail,Mech,4,46
11239887,eyes-puppy,ears-sakura,mouth-serious,horn-leaf-bug,back-watering-can,tail-cattail,Plant,0,32
11249103,eyes-clear,ears-gill,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,3,57
6008874,eyes-topaz,ears-gill,mouth-lam,horn-pliers,back-sponge,tail-nimo,Aquatic,6,52
11288167,eyes-papi,ears-clover,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,3,40
11290445,eyes-clear,ears-early-bird,mouth-piranha,horn-oranda,back-spiky-wing,tail-koi,Aquatic,4,54
11080668,eyes-clear,ears-nimo,mouth-piranha,horn-pocky,back-spiky-wing,tail-koi,Aquatic,4,52
11081193,eyes-topaz,ears-nimo,mouth-pincer,horn-parasite,back-scarab,tail-fish-snack,Bug,3,35
11085671,eyes-topaz,ears-nimo,mouth-pincer,horn-parasite,back-sandal,tail-fish-snack,Bug,2,35
11105354,eyes-cucumber-slice,ears-clover,mouth-serious,horn-beech,back-sandal,tail-cattail,Plant,2,31
11184386,eyes-little-owl,ears-gill,mouth-piranha,horn-cuckoo,back-blue-moon,tail-koi,Aquatic,2,57
11185636,eyes-clear,ears-tiny-fan,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,5,52
9946685,eyes-mavis,ears-curly,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,Bird,3,59
11184266,eyes-cucumber-slice,ears-leafy,mouth-goda,horn-beech,back-scarab,tail-cattail,Plant,4,32
11246425,eyes-sleepless,ears-peace-maker,mouth-lam,horn-arco,back-scarab,tail-nimo,Aquatic,3,52
8074741,eyes-telescope,ears-larva,mouth-pincer,horn-parasite,back-sandal,tail-fish-snack,Bug,5,34
10995916,eyes-mavis,ears-bubblemaker,mouth-piranha,horn-pocky,back-balloon,tail-koi,Aquatic,3,55
11031045,eyes-mavis,ears-earwing,mouth-pincer,horn-parasite,back-scarab,tail-fish-snack,Bug,2,34
8685845,eyes-clear,ears-inkling,mouth-risky-fish,horn-arco,back-sandal,tail-nimo,Aquatic,4,52
9188772,eyes-blossom,ears-rosa,mouth-serious,horn-cactus,back-pumpkin,tail-cattail,Plant,0,31
10161090,eyes-mavis,ears-owl,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,Bird,0,59
8769835,eyes-papi,ears-hollow,mouth-cute-bunny,horn-antenna,back-watering-can,tail-cattail,Plant,4,31
11248179,eyes-lucas,ears-seaslug,mouth-cute-bunny,horn-antenna,back-goldfish,tail-nimo,Aquatic,4,51
11260969,eyes-telescope,ears-ear-breathing,mouth-cute-bunny,horn-antenna,back-buzz-buzz,tail-fish-snack,Bug,4,34
10549966,eyes-confused,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,4,32
11186848,eyes-mavis,ears-pink-cheek,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,4,61
11250502,eyes-neo,ears-beetle-spike,mouth-mosquito,horn-parasite,back-snail-shell,tail-cottontail,Bug,4,32
10742615,eyes-gero,ears-gill,mouth-tiny-turtle,horn-wing-horn,back-bone-sail,tail-grass-snake,Dusk,4,51
10905217,eyes-papi,ears-rosa,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,1,31
11254657,eyes-sleepless,ears-nimo,mouth-toothless-bite,horn-arco,back-furball,tail-twin-tail,Mech,0,48
5754182,eyes-mavis,ears-risky-bird,mouth-little-owl,horn-eggshell,back-pigeon-post,tail-the-last-one,Bird,3,61
10334505,eyes-cucumber-slice,ears-leafy,mouth-serious,horn-cactus,back-sandal,tail-cattail,Plant,4,31
10893051,eyes-clear,ears-gill,mouth-nut-cracker,horn-arco,back-balloon,tail-nut-cracker,Mech,5,51
11080145,eyes-gero,ears-seaslug,mouth-goda,horn-arco,back-scarab,tail-nimo,Aquatic,1,50
11196345,eyes-confused,ears-swirl,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,3,33
11196558,eyes-papi,ears-ear-breathing,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,4,39
11001927,eyes-confused,ears-clover,mouth-goda,horn-cactus,back-sandal,tail-cattail,Plant,4,32
11110725,eyes-little-owl,ears-inkling,mouth-mosquito,horn-bumpy,back-bone-sail,tail-nimo,Dusk,4,50
11158373,eyes-gero,ears-owl,mouth-goda,horn-dual-blade,back-risky-beast,tail-twin-tail,Mech,4,48
9901074,eyes-cucumber-slice,ears-clover,mouth-serious,horn-cactus,back-sandal,tail-cattail,Plant,3,31
10580721,eyes-mavis,ears-owl,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,Bird,3,59
11167227,eyes-telescope,ears-bubblemaker,mouth-piranha,horn-arco,back-risky-beast,tail-nimo,Aquatic,2,53
11052492,eyes-mavis,ears-peace-maker,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-hare,Bird,2,57
11104615,eyes-confused,ears-sakura,mouth-herbivore,horn-cactus,back-sandal,tail-cattail,Plant,0,31
11244212,eyes-confused,ears-clover,mouth-mosquito,horn-scaly-spoon,back-bidens,tail-gravel-ant,Plant,3,32
6881219,eyes-mavis,ears-owl,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,Bird,7,59
9704497,eyes-clear,ears-bubblemaker,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,6,52
11239726,eyes-confused,ears-gill,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,4,43
10726702,eyes-clear,ears-inkling,mouth-piranha,horn-arco,back-sandal,tail-nimo,Aquatic,3,52
10775010,eyes-clear,ears-nimo,mouth-risky-fish,horn-oranda,back-spiky-wing,tail-koi,Aquatic,5,54
10825805,eyes-confused,ears-hollow,mouth-serious,horn-cactus,back-sandal,tail-cattail,Plant,4,31
3765830,eyes-mavis,ears-peace-maker,mouth-little-owl,horn-eggshell,back-pigeon-post,tail-post-fight,Bird,2,61
10893069,eyes-clear,ears-gill,mouth-nut-cracker,horn-arco,back-balloon,tail-nut-cracker,Mech,4,51
10914198,eyes-blossom,ears-clover,mouth-zigzag,horn-beech,back-sandal,tail-cattail,Plant,4,31
7386460,eyes-clear,ears-inkling,mouth-lam,horn-anemone,back-anemone,tail-nimo,Aquatic,3,57
9061754,eyes-gero,ears-inkling,mouth-tiny-turtle,horn-anemone,back-anemone,tail-nimo,Aquatic,0,55
10581407,eyes-lucas,ears-peace-maker,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-hare,Bird,4,57
10841171,eyes-telescope,ears-bubblemaker,mouth-lam,horn-oranda,back-spiky-wing,tail-koi,Aquatic,5,54
10930255,eyes-confused,ears-sakura,mouth-goda,horn-beech,back-scarab,tail-cattail,Plant,5,32
10978558,eyes-clear,ears-gill,mouth-risky-fish,horn-arco,back-scarab,tail-nimo,Aquatic,3,52
2616530,eyes-mavis,ears-pink-cheek,mouth-little-owl,horn-eggshell,back-pigeon-post,tail-post-fight,Bird,4,61
11224963,eyes-blossom,ears-hollow,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,2,32
11285560,eyes-tricky,ears-friezard,mouth-mosquito,horn-caterpillars,back-snail-shell,tail-twin-tail,Bug,0,33
9858270,eyes-papi,ears-leafy,mouth-pincer,horn-parasite,back-bone-sail,tail-yam,Plant,4,32
10230287,eyes-clear,ears-early-bird,mouth-tiny-turtle,horn-wing-horn,back-bone-sail,tail-grass-snake,Dusk,5,51
10493199,eyes-little-owl,ears-gill,mouth-toothless-bite,horn-dual-blade,back-furball,tail-twin-tail,Mech,6,48
10544327,eyes-confused,ears-lotus,mouth-herbivore,horn-beech,back-watering-can,tail-cattail,Plant,0,31
11003866,eyes-little-owl,ears-peace-maker,mouth-nut-cracker,horn-arco,back-hero,tail-nut-cracker,Mech,4,49
11188371,eyes-mavis,ears-inkling,mouth-piranha,horn-clamshell,back-blue-moon,tail-shrimp,Aquatic,2,57
171571,eyes-papi,ears-rosa,mouth-piranha,horn-beech,back-watering-can,tail-yam,Plant,4,34
6636038,eyes-confused,ears-seaslug,mouth-serious,horn-rose-bud,back-pumpkin,tail-grass-snake,Plant,0,35
11037833,eyes-clear,ears-rosa,mouth-piranha,horn-unko,back-blue-moon,tail-shrimp,Aquatic,0,52
8431088,eyes-clear,ears-nimo,mouth-tiny-turtle,horn-wing-horn,back-garish-worm,tail-grass-snake,Dusk,5,50
10284196,eyes-blossom,ears-leafy,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,2,31
11167792,eyes-tricky,ears-pogona,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-grass-snake,Dusk,2,44
10792893,eyes-little-owl,ears-inkling,mouth-pincer,horn-parasite,back-sandal,tail-gravel-ant,Bug,0,37
10878657,eyes-mavis,ears-inkling,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-post-fight,Bird,3,59
11078143,eyes-papi,ears-lotus,mouth-zigzag,horn-parasite,back-sandal,tail-cattail,Plant,2,31
7721418,eyes-robin,ears-owl,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,Bird,5,59
11132781,eyes-little-owl,ears-sakura,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,6,43
11134476,eyes-confused,ears-clover,mouth-mosquito,horn-scaly-spoon,back-bidens,tail-gravel-ant,Plant,5,32
5247370,eyes-mavis,ears-pink-cheek,mouth-little-owl,horn-eggshell,back-pigeon-post,tail-post-fight,Bird,0,61
10688277,eyes-little-owl,ears-curly,mouth-axie-kiss,horn-dual-blade,back-hero,tail-hare,Mech,2,49
11178267,eyes-confused,ears-hollow,mouth-serious,horn-cactus,back-sandal,tail-cattail,Plant,4,31
10439962,eyes-clear,ears-gill,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,4,57
10496770,eyes-papi,ears-sakura,mouth-serious,horn-cactus,back-watering-can,tail-cattail,Plant,3,31
10547456,eyes-mavis,ears-curly,mouth-nut-cracker,horn-arco,back-hero,tail-nut-cracker,Mech,3,49
10767684,eyes-clear,ears-bubblemaker,mouth-piranha,horn-eggshell,back-blue-moon,tail-shrimp,Aquatic,0,57
11029500,eyes-confused,ears-clover,mouth-mosquito,horn-cactus,back-bidens,tail-gravel-ant,Plant,5,31
11186305,eyes-blossom,ears-lotus,mouth-herbivore,horn-cactus,back-turnip,tail-cattail,Plant,2,31
11149644,eyes-telescope,ears-nimo,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,6,52
11159752,eyes-papi,ears-leafy,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,3,32
11197510,eyes-papi,ears-leafy,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,6,39
10106078,eyes-mavis,ears-gill,mouth-risky-fish,horn-arco,back-risky-beast,tail-nimo,Aquatic,0,53
11035527,eyes-gecko,ears-friezard,mouth-goda,horn-beech,back-sandal,tail-cattail,Dusk,5,42
11046672,eyes-gero,ears-risky-bird,mouth-piranha,horn-cuckoo,back-blue-moon,tail-koi,Aquatic,4,57
10326359,eyes-papi,ears-sakura,mouth-serious,horn-beech,back-sandal,tail-cattail,Plant,4,31
10624387,eyes-clear,ears-inkling,mouth-lam,horn-oranda,back-spiky-wing,tail-koi,Aquatic,6,54
10917564,eyes-lucas,ears-seaslug,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,5,52
2908190,eyes-zeal,ears-nut-cracker,mouth-nut-cracker,horn-imp,back-ronin,tail-nut-cracker,Beast,5,41
3116572,eyes-lucas,ears-early-bird,mouth-little-owl,horn-kestrel,back-cupid,tail-granmas-fan,Bird,4,61
3175504,eyes-confused,ears-sakura,mouth-serious,horn-beech,back-pumpkin,tail-carrot,Plant,4,31
11186642,eyes-mavis,ears-peace-maker,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,Bird,3,59
11210900,eyes-scar,ears-clover,mouth-serious,horn-beech,back-sandal,tail-cattail,Plant,3,32
11243917,eyes-sleepless,ears-peace-maker,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,4,52
10742246,eyes-sleepless,ears-tiny-fan,mouth-lam,horn-arco,back-scarab,tail-nimo,Aquatic,4,52
11099397,eyes-clear,ears-gill,mouth-lam,horn-oranda,back-spiky-wing,tail-koi,Aquatic,3,54
11270298,eyes-confused,ears-pogona,mouth-goda,horn-beech,back-sandal,tail-cattail,Dusk,3,41
10209591,eyes-cucumber-slice,ears-clover,mouth-serious,horn-cactus,back-watering-can,tail-cattail,Plant,0,31
11124540,eyes-tricky,ears-rosa,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,2,40
11179772,eyes-robin,ears-gill,mouth-goda,horn-arco,back-hero,tail-hare,Mech,0,49
10938313,eyes-blossom,ears-clover,mouth-zigzag,horn-kestrel,back-bidens,tail-gravel-ant,Plant,2,34
11268610,eyes-papi,ears-lotus,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,3,40
11278805,eyes-telescope,ears-nimo,mouth-piranha,horn-eggshell,back-blue-moon,tail-shrimp,Aquatic,3,57
6110809,eyes-tricky,ears-curved-spine,mouth-kotaro,horn-scaly-spear,back-sandal,tail-gravel-ant,Reptile,3,39
11077748,eyes-gero,ears-clover,mouth-goda,horn-scaly-spear,back-timber,tail-cattail,Dusk,7,45
11285771,eyes-little-owl,ears-bubblemaker,mouth-catfish,horn-scaly-spear,back-scarab,tail-nimo,Dusk,4,52
11241454,eyes-papi,ears-clover,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,5,40
11255925,eyes-papi,ears-lotus,mouth-goda,horn-beech,back-scarab,tail-cattail,Plant,3,32
11258189,eyes-telescope,ears-gill,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,0,52
10983459,eyes-clear,ears-bubblemaker,mouth-lam,horn-oranda,back-spiky-wing,tail-koi,Aquatic,5,54
10990974,eyes-gero,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,5,35
11004711,eyes-clear,ears-owl,mouth-lam,horn-arco,back-scarab,tail-nimo,Aquatic,4,52
10616898,eyes-telescope,ears-gill,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,4,57
10817770,eyes-blossom,ears-rosa,mouth-serious,horn-leaf-bug,back-watering-can,tail-cattail,Plant,5,31
11232701,eyes-mavis,ears-curly,mouth-toothless-bite,horn-dual-blade,back-risky-beast,tail-twin-tail,Mech,0,48
10822169,eyes-papi,ears-friezard,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,4,33
11104834,eyes-telescope,ears-early-bird,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,5,52
11260602,eyes-gero,ears-clover,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,4,43
10777608,eyes-little-owl,ears-seaslug,mouth-toothless-bite,horn-dual-blade,back-furball,tail-twin-tail,Mech,4,48
11258651,eyes-confused,ears-rosa,mouth-serious,horn-leaf-bug,back-red-ear,tail-cattail,Plant,0,32
11270702,eyes-lucas,ears-nimo,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,4,57
10207602,eyes-chubby,ears-lotus,mouth-serious,horn-cactus,back-watering-can,tail-cattail,Plant,0,32
11195424,eyes-clear,ears-inkling,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,3,57
11232601,eyes-sleepless,ears-curly,mouth-toothless-bite,horn-dual-blade,back-furball,tail-twin-tail,Mech,4,48
10977410,eyes-papi,ears-lotus,mouth-serious,horn-cactus,back-sandal,tail-cattail,Plant,6,31
11182970,eyes-gero,ears-nimo,mouth-piranha,horn-pliers,back-spiky-wing,tail-koi,Aquatic,4,51
11296410,eyes-confused,ears-sakura,mouth-kotaro,horn-cerastes,back-scarab,tail-wall-gecko,Reptile,4,38
11084358,eyes-clear,ears-bubblemaker,mouth-piranha,horn-cuckoo,back-blue-moon,tail-koi,Aquatic,4,57
11091845,eyes-telescope,ears-inkling,mouth-risky-fish,horn-arco,back-risky-beast,tail-nimo,Aquatic,3,53
11253724,eyes-papi,ears-sakura,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,2,32
409522,eyes-neo,ears-belieber,mouth-mosquito,horn-parasite,back-snail-shell,tail-twin-tail,Bug,2,32
11218777,eyes-mavis,ears-peace-maker,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,0,61
11241620,eyes-papi,ears-sakura,mouth-goda,horn-beech,back-sandal,tail-cattail,Dusk,0,40
11046302,eyes-confused,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,7,32
11189247,eyes-clear,ears-owl,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,4,52
11270279,eyes-papi,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Dusk,3,40
10462695,eyes-mavis,ears-curly,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,Bird,0,59
10991271,eyes-blossom,ears-sakura,mouth-zigzag,horn-cactus,back-bidens,tail-hatsune,Plant,0,31
11197129,eyes-papi,ears-sakura,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,0,32
5148178,eyes-gero,ears-bubblemaker,mouth-risky-fish,horn-clamshell,back-blue-moon,tail-shrimp,Aquatic,2,57
8821699,eyes-confused,ears-hollow,mouth-serious,horn-cactus,back-watering-can,tail-cattail,Plant,4,31
10844847,eyes-telescope,ears-owl,mouth-nut-cracker,horn-arco,back-hero,tail-nut-cracker,Mech,4,49
10668836,eyes-gecko,ears-ear-breathing,mouth-kotaro,horn-parasite,back-sandal,tail-fish-snack,Bug,2,33
10791648,eyes-papi,ears-curved-spine,mouth-zigzag,horn-pocky,back-bidens,tail-cattail,Plant,4,33
11260385,eyes-papi,ears-lotus,mouth-kotaro,horn-parasite,back-sandal,tail-fish-snack,Bug,0,32
8784690,eyes-mavis,ears-owl,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,Bird,6,59
9065408,eyes-blossom,ears-hollow,mouth-zigzag,horn-cactus,back-bidens,tail-hatsune,Plant,5,31
11232854,eyes-gecko,ears-friezard,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,0,34
2471276,eyes-papi,ears-lotus,mouth-serious,horn-beech,back-watering-can,tail-cattail,Plant,4,31
10967361,eyes-gero,ears-gill,mouth-nut-cracker,horn-arco,back-balloon,tail-nut-cracker,Mech,4,51
10980522,eyes-clear,ears-seaslug,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,4,57
10414348,eyes-papi,ears-hollow,mouth-serious,horn-cactus,back-watering-can,tail-cattail,Plant,3,31
10501419,eyes-clear,ears-peace-maker,mouth-catfish,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,2,57
10967839,eyes-robin,ears-peace-maker,mouth-nut-cracker,horn-arco,back-hero,tail-nut-cracker,Mech,6,49
8269199,eyes-mavis,ears-peace-maker,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-post-fight,Bird,0,59
11126515,eyes-gecko,ears-rosa,mouth-mosquito,horn-scaly-spoon,back-bidens,tail-gravel-ant,Plant,2,33
11132873,eyes-gecko,ears-friezard,mouth-goda,horn-beech,back-sandal,tail-cattail,Dusk,3,42
3654335,eyes-tricky,ears-pogona,mouth-kotaro,horn-scaly-spear,back-bone-sail,tail-iguana,Reptile,4,41
5030588,eyes-cucumber-slice,ears-lotus,mouth-serious,horn-scaly-spear,back-bone-sail,tail-carrot,Plant,0,33
6420614,eyes-clear,ears-leafy,mouth-risky-fish,horn-scaly-spear,back-goldfish,tail-nimo,Aquatic,0,52
9463311,eyes-little-owl,ears-inkling,mouth-cute-bunny,horn-antenna,back-goldfish,tail-nimo,Aquatic,3,51
10681904,eyes-bookworm,ears-belieber,mouth-cute-bunny,horn-antenna,back-scarab,tail-fish-snack,Bug,4,32
11154835,eyes-scar,ears-lotus,mouth-cute-bunny,horn-antenna,back-bone-sail,tail-cattail,Plant,4,33
10220478,eyes-papi,ears-clover,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,2,31
10300224,eyes-papi,ears-zen,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-grass-snake,Reptile,2,39
10557130,eyes-gero,ears-early-bird,mouth-tiny-turtle,horn-wing-horn,back-scarab,tail-grass-snake,Dusk,4,50
10610684,eyes-scar,ears-curved-spine,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,4,41
11161369,eyes-cucumber-slice,ears-lotus,mouth-serious,horn-cactus,back-sandal,tail-cattail,Plant,3,31
11162548,eyes-telescope,ears-inkling,mouth-risky-fish,horn-arco,back-scarab,tail-nimo,Aquatic,2,52
9732692,eyes-chubby,ears-nyan,mouth-nut-cracker,horn-imp,back-ronin,tail-nut-cracker,Mech,4,45
10077994,eyes-papi,ears-clover,mouth-serious,horn-cactus,back-watering-can,tail-cattail,Plant,7,31
10842296,eyes-gero,ears-inkling,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,5,57
11125302,eyes-telescope,ears-inkling,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,0,52
11153344,eyes-clear,ears-tiny-fan,mouth-piranha,horn-shoal-star,back-spiky-wing,tail-koi,Aquatic,4,54
11154250,eyes-confused,ears-hollow,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,2,32
10794065,eyes-clear,ears-inkling,mouth-catfish,horn-bumpy,back-bone-sail,tail-nimo,Aquatic,4,53
11202333,eyes-papi,ears-lotus,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,3,32
11247347,eyes-gero,ears-curly,mouth-goda,horn-dual-blade,back-risky-beast,tail-twin-tail,Mech,0,48
732618,eyes-mavis,ears-pink-cheek,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-hare,Bird,0,59
1742102,eyes-mavis,ears-pink-cheek,mouth-hungry-bird,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,0,61
7013812,eyes-telescope,ears-inkling,mouth-catfish,horn-parasite,back-goldfish,tail-nimo,Aquatic,0,54
11205365,eyes-mavis,ears-curly,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,5,61
11256913,eyes-mavis,ears-risky-bird,mouth-peace-maker,horn-arco,back-tri-feather,tail-the-last-one,Bird,4,59
11287585,eyes-gecko,ears-clover,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,2,41
10777721,eyes-clear,ears-risky-bird,mouth-lam,horn-arco,back-risky-beast,tail-nimo,Aquatic,5,53
11102965,eyes-clear,ears-early-bird,mouth-piranha,horn-oranda,back-spiky-wing,tail-koi,Aquatic,4,54
11244756,eyes-gero,ears-small-frill,mouth-goda,horn-caterpillars,back-timber,tail-cattail,Dusk,0,45
4101905,eyes-gero,ears-inkling,mouth-lam,horn-anemone,back-anemone,tail-nimo,Aquatic,5,57
7157912,eyes-gero,ears-inkling,mouth-lam,horn-anemone,back-anemone,tail-nimo,Aquatic,3,57
7964110,eyes-mavis,ears-early-bird,mouth-doubletalk,horn-eggshell,back-pigeon-post,tail-hare,Bird,5,59
